,work_id,name,artist_id,style,museum_id,subject
540,156969,Adoration of the Magi,793,2,55,11
541,168278,La Parnasse,793,2,55,""
542,192348,Portrait of Cardinal Lodovico Trevisano,793,2,"",3
543,29762,Annunciation,555,11,"",""
544,29764,Birds No. 4,555,11,"",""
545,29766,Boy with Fruits,555,11,"",""
546,175506,Desnudo,555,11,"",12
547,29768,Futbol Players,555,11,"",""
548,29770,Lady with Futbol,555,11,"",""
549,175496,Landscape in Provence,555,11,"",""
550,175451,L"E´te,555,11,"",""
551,175460,Nature Morte a la Theiere,555,11,"",""
552,175469,Nature Morte aux Bouteilles,555,11,"",""
553,29772,Nude Leaning on Chair,555,11,"",12
554,29774,Portrait of a Lady,555,11,"",3
555,29776,Portrait of Jeannette Ivanoff,555,11,"",3
556,29778,Portrait of Juan Ramon Jimenez,555,11,"",""
557,175478,Remate de Cabeza,555,11,"",""
558,29780,Self-Portrait with Jeannette,555,11,"",""
559,175438,Still Life,555,11,"",0
560,29784,Still Life with a Violin,555,11,"",0
561,175487,Still Life with Cactus,555,11,"",""
562,29786,Still Life with Flower Pot,555,11,"",0
563,29788,Still Life with Lemons and Tapioca,555,11,"",0
564,29790,Summer Landscape,555,11,"",22
565,29792,The Gift,555,11,"",""
566,29794,Three Futbol Players,555,11,"",""
567,29796,Votive Offering (Saint Sebastian),555,11,"",""
568,176823,"A Bust of Minerva, Armour, Muskets, A Drum, A Standard, the Baton of Command all on a Stone Ledge",896,10,"",0
569,176833,A Hound with Dead Game in a Landscape,896,10,"",20
570,122099,"A Still Life of Mackerel Glassware, a Loaf of Bread and Lemons on a Table",896,10,35,0
571,122110,Basket of Plums,896,10,53,0
572,122141,Bouquet of Flowers in a Blue Porcelain Vase,896,10,"",6
573,122132,Bouquet of Flowers in a Glass of Water,896,10,"",6
574,122159,Bouquet of Flowers in a Terracotta Vase,896,10,"",6
575,122121,Musical Instruments,896,10,"",0
576,122066,Portrait of a Violinist,896,10,60,17
577,122077,Still Life with Coral and Shells,896,10,"",0
578,122088,Still Life with Peaches,896,10,"",0
579,23159,A Conversation on a Venetian Backwater,590,8,"",23
580,23165,"A Gondola on a Venetian Backwater, St. Mark"s Tower Beyond",590,8,"",23
581,23163,A Gondola on a Venetian Backwater,590,8,"",23
582,23167,"A Gondola on the Grand Canal, the Rialto Bridge Beyond, Venice",590,8,"",5
583,23169,A Gondolier Before a Venetian Bridge,590,8,"",14
584,23173,A Gondolier on a Venetian Backwater,590,8,"",23
585,23171,A Gondolier on a Venetian Backwater,590,8,"",23
586,23177,A Gondolier on a Venetian Canal,590,8,"",5
587,23175,A Gondolier on a Venetian Canal,590,8,"",5
588,23161,"A Gondolier, Venice",590,8,"",23
589,23179,A Venetian Backwater,590,8,"",23
590,23181,Afternoon in Venice,590,8,"",23
591,23183,Before the Rialto Bridge,590,8,"",5
592,23185,"Gondoliers on the Grand Canal, Venice",590,8,"",5
593,23189,"The Doge"s Palace from the Lagoon, Venice",590,8,"",23
594,23191,The Doge"s Palace with Santa Maria Della Salute in the Distance,590,8,"",23
595,23193,Venetian Backwater,590,8,"",23
596,23195,Venetian Caproccio with San Simeone Piccolo in the Distance,590,8,"",23
597,23197,"Vessels Before the Molo, Venice",590,8,"",23
598,23199,Vessels on a Venetian Backwater,590,8,"",23
599,23201,View of the Campanile on the Rio San Barnaba in Venice,590,8,"",23
600,23203,View of Venice,590,8,"",23
601,31754,A Portrait of a Young Girl and Two Young Boys in a House Concert,600,1,"",17
602,31758,Dr. Vignardonne,600,1,46,""
603,31760,Emperor and the Golden Legion of Spain,600,1,"",""
604,31762,Equestrian Portrait of Prince Boris Yusupov,600,1,31,""
605,31764,Napoleon Bonaparte on the Bridge at Arcole,600,1,34,""
606,31768,"Napoleon Bonaparte"s Arab Stallion, Marengo",600,1,"",1
607,187640,Portrait of Baron Segoing de Laborde in Military Uniform,600,1,34,""
608,187649,Portrait of Francoise Simonnier and Her Daughter,600,1,"",""
609,31776,Portrait of Second Lieutenant Charles Legrand,600,1,60,3
610,31772,Portrait of Honore-Charles Baston de La Riboisiere,600,1,"",3
611,27968,Archduke Ferdinand and Archduchess Maria Anna of Austria,706,1,50,""
612,27970,Christ on the Cross,706,1,"",10
613,27972,Clergyman Joaquin de Eleta,706,1,50,""
614,27974,Diana as Personification of the Night,706,1,50,""
615,27976,Don Luis de Borbon,706,1,53,""
616,27978,"George, 3rd Earl Cowper",706,1,"",""
617,27980,Helios as Personification of Midday,706,1,50,""
618,27982,Hesperus as Personification of the Evening,706,1,50,""
619,27986,Maria Luisa of Parma,706,1,50,""
620,27988,Noli Me Tangere,706,1,50,""
621,27990,Perseus and Andromeda,706,1,34,""
622,27992,Pietro Leopoldo d"Asburgo Lorena,706,1,50,""
623,27994,Portrait of Charles III of Spain,706,1,50,3
624,27996,Portrait of Ferdinand IV of Naples,706,1,50,3
625,27998,Portrait of Francis of Austria,706,1,50,3
626,28000,Portrait of Infante Antonio Pascual of Spain,706,1,50,3
627,28002,Portrait of Infante Francisco Javier of Spain,706,1,50,3
628,28004,Portrait of Infante Gabriel of Spain,706,1,50,3
629,206967,Portrait of Intante Don Luis de Borbon,706,1,53,""
630,28006,Portrait of Ismael Mengs,706,1,68,3
631,28008,Portrait of Johann Joachim Winckelmann,706,1,35,3
632,27984,"Portrait of John Viscount Garlies, Later 7th Earl of Galloway, as Master of Garlies",706,1,60,3
633,28012,Portrait of Jose Nicolas de Azara,706,1,50,3
634,28014,Portrait of Maria Carolina of Austria,706,1,50,3
635,28016,Portrait of Maria Josepha,706,1,50,3
636,28018,Portrait of Maria Luisa of Spain,706,1,50,3
637,28020,Portrait of Pope Clement XIII,706,1,"",3
638,28022,Portrait of William Burton Conyngham,706,1,55,3
639,28024,Prince James Francis Edward Stuart,706,1,50,""
640,28026,"Prince of Asturias, Future Charles IV of Spain",706,1,50,""
641,124125,Lady in White,836,13,"",""
642,124136,The Two Bathers,836,13,"",12
643,124169,The Wave,836,13,"",12
644,124147,Two Nudes in a Landscape,836,13,"",12
645,124158,Woman with a Parasol,836,13,49,""
646,23013,Angela Böcklin,549,14,"",""
647,23017,Faun Whistling to a Blackbird,549,14,"",""
648,23019,"Flora, Blumen Streuend",549,14,"",""
649,23021,Girl and Boy Picking Flowers,549,14,"",6
650,23023,Moonlit Landscape,549,14,"",""
651,23025,Nymph and Satyr,549,14,67,""
652,23027,Odysseus and Polyphemus,549,14,"",""
653,23029,Playing in the Waves,549,14,"",""
654,23031,Ruggiero and Angelica,549,14,"",""
655,204231,Ruin by the Sea,549,14,53,""
656,23033,Sacred Grove,549,14,"",""
657,23035,Self-Portrait with Violin,549,14,"",3
658,23037,Sleeping Diana Watched by Two Fauns,549,14,"",""
659,23039,Spring Evening,549,14,"",7
660,23041,Spring in a Narrow Gorge,549,14,55,7
661,23043,Summer Day,549,14,"",22
662,23045,The Artist and His Wife,549,14,"",""
663,23047,The Deposition,549,14,"",""
664,23049,The Island of Life,549,14,"",""
665,23051,The Island of the Dead,549,14,"",""
666,23053,Two Fishing Pans,549,14,"",""
667,30146,A Measure of Dreams,864,14,"",""
668,30148,"Autumn, Enchanted Salutation",864,14,67,13
669,184585,Breathing Sacrifice,864,14,"",12
670,184558,Daughter of Persephone,864,14,"",12
671,184592,Evening Among the Ruins,864,14,"",""
672,184613,Eyelids of the Sunset,864,14,"",12
673,184599,Figures in a Mohawk Landscape,864,14,"",""
674,30150,Italian Hill Town,864,14,35,""
675,30152,Landscape with Cows,864,14,35,""
676,184606,Midsummer Evening,864,14,"",""
677,199701,Pastoral Dells and Peaks,864,14,60,""
678,184567,Shy as a Rabbit,864,14,"",12
679,184622,Standing Nude,864,14,"",12
680,184576,The Bather,864,14,"",12
681,30154,Unicorns (Legend Sea Calm),864,14,35,""
682,31640,A Good Chance,641,15,"",""
683,31644,A Slight Chance (A Good Chance),641,15,"",""
684,31646,American Frontier Life,641,15,"",""
685,31648,An Anxious Moment,641,15,"",""
686,31650,Baby Chicks,641,15,"",""
687,31652,Buck in the Forest,641,15,"",24
688,31654,Chicks,641,15,"",""
689,31656,Cocker Spaniel and Ruffled Grouse,641,15,"",20
690,31658,Dead Game,641,15,"",""
691,31660,Doe and Two Fawns,641,15,35,24
692,31664,"Duck Shooting, Some of the Right Sort",641,15,"",""
693,31662,Duck Shooting,641,15,"",""
694,31666,"Flushing Grouse, Long Lake, Hamilton County, New York",641,15,"",5
695,31668,Fowls,641,15,"",""
696,31670,Hen Quail and Chickens,641,15,"",""
697,31672,Maternal Anxiety,641,15,"",""
698,206544,Maternal Solicitude,641,15,53,""
699,31674,Maternal Solicitude,641,15,"",""
700,31676,On Point,641,15,35,20
701,31678,On the Alert,641,15,"",24
702,31680,Pair Ruffed Grouse and Young,641,15,"",""
703,31684,Quail and Young,641,15,"",""
704,31686,Quail Shooting The Point,641,15,"",20
705,31682,Quail,641,15,"",""
706,31688,Rabbits on a Log,641,15,35,""
707,31690,Shooting From Ambush,641,15,"",""
708,31692,"Steady, Woodcock Shooting",641,15,"",20
709,31694,Still Life with Game,641,15,"",0
710,31698,"The Forest, Adirondacks",641,15,"",24
711,31700,The Life of a Hunter: A Tight Fix,641,15,"",""
712,29726,A Summer Afternoon,520,16,35,22
713,29728,A View of the Valley,520,16,35,""
714,29730,Ariadne,520,16,35,""
715,29732,"High Point, Shandaken Mountains",520,16,35,""
716,29734,In the Woods,520,16,35,""
717,29736,Kaaterskill Clove,520,16,"",""
718,29738,Kindred Spirits,520,16,"",""
719,29740,Landscape Scene From Thanatopsis,520,16,35,""
720,29742,Luman Reed,520,16,35,""
721,29744,Mrs. Winfield Scott,520,16,35,""
722,29746,Pastoral Landscape,520,16,46,""
723,29748,River Scene,520,16,35,5
724,204869,Sarah Eliot Scoville,520,16,53,""
725,29750,Sunday Morning,520,16,35,""
726,29752,The Beeches,520,16,35,""
727,29754,The First Harvest in the Wilderness,520,16,"",""
728,29756,The Indian"s Vespers,520,16,"",""
729,204860,Trees on a Rocky Hillside,520,16,53,""
730,27347,Anglers on the Rhine,504,3,"",""
731,27349,Before the Hat Shop,504,3,"",""
732,27351,Blond Girl with Doll,504,3,"",""
733,27353,"Cathedral at Freiburg, Switzerland",504,3,"",19
734,27355,Children at the Pump,504,3,"",""
735,27357,Children with Goat,504,3,"",""
736,27359,Circus,504,3,56,""
737,27361,Colored Composition,504,3,"",""
738,27363,Coloured Form Composition,504,3,"",""
739,27365,Couple at the Garden Table,504,3,"",25
740,27367,Couple in the Forest,504,3,"",25
741,27369,Couple on the Forest Track,504,3,"",25
742,27371,Elizabeth Reading,504,3,"",""
743,27373,Fashion Shop (Modegeschaft),504,3,36,""
744,27375,Fashion Window,504,3,"",""
745,27377,Four Girls,504,3,"",""
746,27379,Garden Beside the Lake,504,3,"",5
747,27381,Garden Image,504,3,"",15
748,27383,Garden Restaurant,504,3,"",15
749,27385,Girl with Fish Bell,504,3,"",""
750,27389,Girls Bathing with Town in Background,504,3,"",""
751,27387,Girls Bathing,504,3,"",""
752,27391,Girls Under Trees,504,3,"",""
753,27395,Hat Shop on the Promenade,504,3,"",""
754,27393,Hat Shop,504,3,36,""
755,27397,Hussars on a Sortie,504,3,56,""
756,27399,Landscape on the Teggernsee with a Reading Man,504,3,"",""
757,27401,Landscape with Cows and Camels,504,3,"",""
758,27403,Large Bright Shop Window,504,3,"",""
759,27405,Leave Taking,504,3,"",""
760,193587,"Aert van Nes, Vice Admiral",631,"",43,3
761,193692,Banquet at the Crossbowmen’s Guild in Celebration of the Treaty of Mu¨nster,631,"",43,""
762,193596,"Egbert Meeuwsz Cortenaer, Vice Admiral, Admiralty of the Maas, Rotterdam",631,"",43,3
763,193603,"Geertruida den Dubbelde, Wife of Aert van Nes",631,"",43,3
764,193617,"Jacobus Trip, Armaments Dealer of Amsterdam and Dordrecht",631,"",43,3
765,193610,"Johan de Liefde, Vice-Admiral",631,"",43,3
766,193629,"Maria Pietersdr de Leest, Wife of Samuel van Lansbergen",631,"",43,3
767,193638,"Mary Stuart, Princess of Orange, as Widow of William II",631,"",43,3
768,193697,Militia Company of District VIII under the Command of Captain Roelof Bicker,631,"",43,""
769,193674,Portrait of a Woman,631,"",43,3
770,193683,Portrait of a Young Man in Military Costume,631,"",43,3
771,193647,Portrait of Andries Bicker,631,"",43,3
772,193656,Portrait of Gerard Andriesz Bicker,631,"",43,3
773,193665,"Samuel van Lansbergen, Remonstrant Minister in Rotterdam",631,"",43,3
774,27593,A Young Man Drinking,692,0,47,""
775,27595,Boy with a Dog,692,0,34,20
776,27597,Christ Bearing the Cross,692,0,67,10
777,199604,The Mystic Marriage of Saint Catherine,692,0,60,11
778,27603,The Vision of Saint Francis of Paola,692,0,55,11
779,27605,The Young Beggar (The Beggar"s Toilet),692,0,40,""
780,27607,Two Women at a Window,692,0,"",""
781,29966,Brustbild Einer Jungen Frau Mit Offenem Haar,618,3,"",""
782,29968,Conversation Between Two Clowns,618,3,"",""
783,29970,Head of a Girl,618,3,"",""
784,29972,Lee Hoetger and Her Sister,618,3,"",""
785,29974,Liegende Mutter Mit Kind,618,3,"",""
786,29976,Old Poorhouse Woman with a Glass Bottle,618,3,"",""
787,29978,Self-Portrait with Trees in Blossom,618,3,"",""
788,29980,Still Life with Yellow Jug,618,3,"",0
789,191832,Broodmare with Foal and a Terrier,672,17,"",1
790,191845,Diamond with Dennis Fitzpatrick Up,672,17,"",1
791,191856,Favorite Chestnut Hunter of Lady Frances Stephens,672,17,"",1
792,191918,Foxhunting Scene,672,17,"",1
793,191927,George Marquess of Huntly on Tiny,672,17,"",1
794,191954,J G Shaddick the Celebrated Sportsman,672,17,"",""
795,191867,Mr. Henry Vansittart"s Chestnut Colt Burleigh with Sam Chifney Up,672,17,"",1
796,191909,Mully Moloch,672,17,"",1
797,191936,Portrait of a Sportsman Possibly Richard Prince,672,17,"",""
798,191878,Roan Hack,672,17,"",1
799,191945,"The Jockey Frank Buckle, Owner Breeder and Trainer",672,17,"",""
800,191889,The Malcolm Arabian,672,17,"",1
801,191900,White Horse and a Terrier,672,17,"",1
802,29074,A Group Portrait of a Lady and Her Two Children,644,1,"",""
803,29076,Cymon and Iphigenia,644,1,60,""
804,29078,Hagar and Ishmael,644,1,35,""
805,29080,"Omnia Vincit Amor, or the Power of Love in the Three Elements",644,1,35,""
806,29082,The Damsel and Orlando,644,1,35,""
807,29088,Thetis Bringing the Armor to Achilles,644,1,60,""
808,122945,Children in Woods,526,8,62,""
809,122782,Eleanor and Benny,526,8,"",""
810,122793,Girl on the Headland,526,8,"",""
811,122857,Margaret Gretchen Strong,526,8,67,""
812,122879,Portrait in White,526,8,67,3
813,122890,Portrait of a Lady,526,8,"",""
814,122868,Portrait of Gertrude Russell,526,8,"",3
815,122901,Portrait of Marjorie Coldwell Westinghouse,526,8,"",3
816,122912,Portrait of Sue,526,8,"",3
817,122804,Summer 1909,526,8,55,""
818,122923,Summer,526,8,"",22
819,122837,Sunlight,526,8,61,""
820,122815,The Reader,526,8,61,""
821,122826,Two Boys,526,8,"",""
822,122934,Two Little Girls,526,8,"",3
823,189370,A Pagan Sacrifice,698,2,"",""
824,168000,Annunciation,698,2,"",""
825,189382,Saint Catherine of Alexandria,698,2,"",""
826,189387,The Holy Family with Saints,698,2,"",""
827,189377,The Vision of Saint Augustine,698,2,"",""
828,27139,At the Ball,769,8,"",""
829,27141,Chasing Butterflies,769,8,49,""
830,27143,Child in the Rose Garden,769,8,"",15
831,205085,Daffodils,769,8,"",""
832,27145,Eugene Manet on the Isle of Wight,769,8,"",""
833,27147,Girl in Straw Hat,769,8,"",""
834,27149,Hanging the Laundry Out to Dry,769,8,46,""
835,27151,Hide and Seek,769,8,"",""
836,27153,In a Villa at the Seaside,769,8,"",""
837,27155,Lady at Her Toilet,769,8,68,""
838,27157,Lady with a Fan,769,8,"",""
839,27159,Le Port de Nice,769,8,"",""
840,27161,Lilacs at Maurecourt,769,8,"",""
841,27163,Nice Beach,769,8,"",""
842,27165,Paule Gobillard in Prom Dress,769,8,"",""
843,27167,Pink Anemones,769,8,"",6
844,27169,Portrait of Madame Pontillon,769,8,49,3
845,27171,Reading (Portrait of Edma Morisot),769,8,53,3
846,27173,Reclining Nude Shepherdess,769,8,56,12
847,27175,Summer Day,769,8,"",22
848,27177,"The Artist"s Daughter, Julie, with Her Nanny",769,8,"",""
849,27179,The Artist"s Sister at a Window,769,8,46,""
850,27181,The Basket Chair,769,8,"",""
851,27183,The Cradle,769,8,49,""
852,27185,The Harbor at Lorient,769,8,46,""
853,27187,The Mother and Sister of the Artist,769,8,46,""
854,27189,The Port of Nice,769,8,"",""
855,27191,The Psyche (The Cheval Glass),769,8,56,""
856,27193,Two Girls,769,8,"",""
857,27195,Winter (Woman with a Muff),769,8,"",9
858,27113,Delphic Sibyl,865,2,"",""
859,27115,Erithraiesche Sibylle,865,2,"",""
860,27117,Ezekiel,865,2,"",""
861,27119,Ignudo,865,2,"",""
862,27121,Jesaja,865,2,"",""
863,27127,Libyan Sibyl,865,2,"",""
864,27129,The Creation of Man,865,2,"",12
865,27131,The Entombment,865,2,47,10
866,27135,The Manchester Madonna,865,2,47,""
867,160348,A Young Woman Warming Her Hands Over a Brazier,768,0,43,""
868,160356,"Elisabeth Van Kessel (1640-1717), Wife of Willem Jacobsz Baert",768,0,43,""
869,160925,Girl in a Large Hat,768,0,43,""
870,160364,Pan and Syrinx,768,0,43,""
871,157116,Vertumnus and Pomona,768,0,55,""
872,160743,"Willem Jacobsz Baert (1636-84), Burgomaster of Alkmaar and Amsterdam",768,0,43,""
873,160372,Woman Praying,768,0,43,""
874,30172,A Nude Woman Sitting,799,7,"",12
875,30174,An Old Mansion in Perigueux,799,7,"",""
876,30176,At the Bar,799,7,"",21
877,30178,At the Brothel,799,7,"",""
878,30180,Mario Fratellino and Little Walter,799,7,"",""
879,30182,Nude,799,7,"",12
880,30184,The Athlete,799,7,"",""
881,6018,"A Cowherd at Valhermeil, Auvers-sur-Oise",531,8,35,""
882,6020,A Creek with Palm Trees,531,8,46,5
883,202259,"A Path in the Woods, Pontoise",531,8,"",13
884,6022,A Washerwoman at Éragny,531,8,35,""
885,6024,"Afternoon Sunshine, Pont Neuf",531,8,67,14
886,6026,Apple Harvest at Éragny,531,8,"",""
887,6028,Apple Picking,531,8,"",""
888,6030,"Apple Tree in the Meadow, Éragny",531,8,67,""
889,6206,"Apple Trees and Tedders, Éragny",531,8,"",""
890,6032,"Autumn, Poplars, Éragny",531,8,"",13
891,6034,Avenue de l"Opéra: Morning Sunshine,531,8,67,23
892,6036,"Avenue de l"Opéra, Snow Effect",531,8,31,9
893,6038,Banks of the Oise at Pontoise,531,8,"",""
894,6040,"Banks of the Oise, the Countryside Near Pontoise",531,8,"",5
895,6042,Barges at Pontoise,531,8,35,5
896,6044,Bather in the Woods,531,8,35,12
897,6046,"Boulevard des Italiens, Morning, Sunlight",531,8,46,""
898,6050,"Boulevard Montmartre, Afternoon Sunlight",531,8,34,13
899,6052,"Boulevard Montmartre, Morning, Cloudy Weather",531,8,"",""
900,6054,"Boulevard Montmartre, Night Effect",531,8,47,""
901,6056,"Boulevard Montmartre, Spring",531,8,"",7
902,6058,"Boulevard Montmartre, Winter Morning",531,8,35,9
903,6200,"Carrousel Square, Paris",531,8,46,""
904,6198,Characters Chatting by a Path,531,8,"",""
905,6062,"Charing Cross Bridge, London",531,8,46,5
906,6074,Children Seated in the Garden at Éragny,531,8,"",15
907,6064,Cliffs at Petites-Dalles,531,8,"",16
908,6066,Conversation,531,8,"",""
909,6068,"Côte des Grouettes, Near Pontoise",531,8,35,""
